query_id,permutation_id,doc_1,click_prob_1,relevance_score1,doc_2,click_prob_2,relevance_score2,doc_3,click_prob_3,relevance_score3,doc_4,click_prob_4,relevance_score4,doc_5,click_prob_5,relevance_score5,doc_6,click_prob_6,relevance_score6,doc_7,click_prob_7,relevance_score7,doc_8,click_prob_8,relevance_score8,doc_9,click_prob_9,relevance_score9,doc_10,click_prob_10,relevance_score10
1934,1,49,0.109,1,73,0.317,3,76,0.134,2,8,0.095,2,36,0.28,4,53,0.104,3,65,0.031,2,70,0.1,4,6,0.022,2,5,0.031,3
1934,2,49,0.109,1,36,0.61,4,76,0.134,2,5,0.177,3,6,0.078,2,70,0.2,4,73,0.057,3,53,0.052,3,8,0.022,2,65,0.017,2
1935,1,35,0.068,0,8,0.098,1,14,0.077,1,75,0.054,1,37,0.028,0,53,0.02,0,31,0.018,1,10,0.01,0,76,0.022,2,12,0.01,1
1935,2,31,0.109,1,8,0.098,1,76,0.134,2,37,0.034,0,12,0.045,1,35,0.02,0,10,0.011,0,53,0.01,0,14,0.013,1,75,0.01,1
1936,1,3,0.109,1,21,0.098,1,28,0.077,1,36,0.054,1,26,0.045,1,62,0.032,1,25,0.031,2,35,0.016,1,47,0.013,1,27,0.017,2
1936,2,21,0.109,1,62,0.098,1,26,0.077,1,35,0.054,1,36,0.045,1,47,0.032,1,28,0.018,1,27,0.028,2,3,0.013,1,25,0.017,2
1937,1,39,0.354,3,38,0.317,3,53,0.134,2,19,0.034,0,1,0.078,2,34,0.104,3,33,0.018,1,6,0.052,3,25,0.013,1,20,0.017,2
1937,2,39,0.354,3,34,0.317,3,33,0.077,1,38,0.177,3,53,0.078,2,25,0.032,1,1,0.031,2,19,0.01,0,20,0.022,2,6,0.031,3
1938,1,9,0.068,0,44,0.171,2,27,0.134,2,23,0.034,0,8,0.028,0,4,0.032,1,22,0.031,2,19,0.016,1,10,0.013,1,26,0.006,0
1938,2,10,0.109,1,27,0.171,2,9,0.048,0,8,0.034,0,19,0.045,1,23,0.02,0,4,0.018,1,44,0.028,2,26,0.008,0,22,0.017,2
1939,1,8,0.109,1,31,0.171,2,6,0.048,0,42,0.054,1,16,0.078,2,2,0.056,2,48,0.031,2,19,0.01,0,24,0.013,1,39,0.006,0
1939,2,24,0.109,1,48,0.171,2,2,0.134,2,42,0.054,1,39,0.028,0,16,0.056,2,8,0.018,1,19,0.01,0,6,0.008,0,31,0.017,2
1940,1,52,0.19,2,12,0.171,2,26,0.48,4,9,0.177,3,37,0.078,2,43,0.032,1,35,0.031,2,11,0.052,3,45,0.013,1,34,0.01,1
1940,2,52,0.19,2,43,0.098,1,37,0.134,2,34,0.054,1,26,0.28,4,45,0.032,1,11,0.057,3,12,0.028,2,9,0.042,3,35,0.017,2
1941,1,45,0.109,1,18,0.098,1,12,0.077,1,10,0.054,1,25,0.045,1,43,0.032,1,27,0.018,1,42,0.016,1,11,0.08,4,17,0.017,2
1941,2,25,0.109,1,43,0.098,1,11,0.48,4,12,0.054,1,17,0.078,2,10,0.032,1,45,0.018,1,27,0.016,1,42,0.013,1,18,0.01,1
1942,1,19,0.068,0,42,0.171,2,9,0.077,1,43,0.095,2,1,0.078,2,25,0.056,2,34,0.018,1,30,0.052,3,17,0.022,2,18,0.017,2
1942,2,30,0.354,3,43,0.171,2,42,0.134,2,19,0.034,0,17,0.078,2,18,0.056,2,34,0.018,1,25,0.028,2,1,0.022,2,9,0.01,1
1943,1,36,0.109,1,48,0.171,2,45,0.134,2,26,0.095,2,69,0.028,0,2,0.056,2,61,0.031,2,38,0.052,3,40,0.022,2,66,0.06,4
1943,2,48,0.19,2,61,0.171,2,36,0.077,1,69,0.034,0,40,0.078,2,66,0.2,4,38,0.057,3,2,0.028,2,26,0.022,2,45,0.017,2
1944,1,36,0.109,1,39,0.171,2,30,0.25,3,12,0.054,1,11,0.045,1,40,0.104,3,31,0.018,1,24,0.052,3,4,0.022,2,44,0.06,4
1944,2,44,0.68,4,31,0.098,1,30,0.25,3,40,0.177,3,24,0.146,3,12,0.032,1,4,0.031,2,36,0.016,1,39,0.022,2,11,0.01,1
1945,1,49,0.068,0,25,0.061,0,9,0.048,0,50,0.034,0,37,0.045,1,22,0.02,0,17,0.018,1,51,0.01,0,48,0.013,1,52,0.006,0
1945,2,25,0.068,0,17,0.098,1,51,0.048,0,37,0.054,1,22,0.028,0,52,0.02,0,50,0.011,0,48,0.016,1,49,0.008,0,9,0.006,0
1946,1,17,0.109,1,34,0.098,1,14,0.077,1,8,0.034,0,11,0.045,1,6,0.032,1,28,0.031,2,26,0.016,1,3,0.013,1,2,0.006,0
1946,2,17,0.109,1,2,0.061,0,11,0.077,1,14,0.054,1,34,0.045,1,3,0.032,1,26,0.018,1,28,0.028,2,8,0.008,0,6,0.01,1
1947,1,13,0.68,4,19,0.171,2,17,0.48,4,29,0.095,2,26,0.28,4,25,0.056,2,10,0.057,3,11,0.016,1,8,0.022,2,12,0.031,3
1947,2,13,0.68,4,26,0.61,4,10,0.25,3,29,0.095,2,19,0.078,2,8,0.056,2,25,0.031,2,17,0.1,4,12,0.042,3,11,0.01,1
1948,1,36,0.354,3,38,0.317,3,21,0.48,4,26,0.054,1,3,0.078,2,20,0.056,2,17,0.11,4,25,0.016,1,14,0.08,4,19,0.031,3
1948,2,3,0.19,2,25,0.098,1,36,0.25,3,38,0.177,3,17,0.28,4,19,0.104,3,21,0.11,4,14,0.1,4,20,0.022,2,26,0.01,1
1949,1,40,0.354,3,20,0.171,2,28,0.25,3,44,0.177,3,48,0.146,3,13,0.104,3,1,0.031,2,18,0.028,2,12,0.022,2,51,0.01,1
1949,2,40,0.354,3,13,0.317,3,12,0.134,2,44,0.177,3,18,0.078,2,28,0.104,3,48,0.057,3,51,0.016,1,20,0.022,2,1,0.017,2
1950,1,32,0.19,2,25,0.171,2,27,0.25,3,6,0.095,2,26,0.045,1,46,0.104,3,38,0.057,3,15,0.028,2,37,0.022,2,19,0.031,3
1950,2,19,0.354,3,38,0.317,3,15,0.134,2,37,0.095,2,27,0.146,3,32,0.056,2,25,0.031,2,6,0.028,2,46,0.042,3,26,0.01,1
1951,1,40,0.19,2,5,0.61,4,65,0.134,2,54,0.095,2,2,0.078,2,50,0.032,1,13,0.018,1,29,0.016,1,39,0.013,1,22,0.06,4
1951,2,22,0.68,4,39,0.098,1,29,0.077,1,50,0.054,1,40,0.078,2,65,0.056,2,2,0.031,2,5,0.1,4,13,0.013,1,54,0.017,2
1952,1,35,0.19,2,19,0.098,1,21,0.077,1,50,0.095,2,47,0.045,1,53,0.032,1,5,0.031,2,32,0.028,2,46,0.022,2,45,0.01,1
1952,2,21,0.109,1,19,0.098,1,53,0.077,1,45,0.054,1,46,0.078,2,50,0.056,2,35,0.031,2,5,0.028,2,47,0.013,1,32,0.017,2
1953,1,2,0.109,1,34,0.317,3,14,0.134,2,19,0.177,3,8,0.078,2,53,0.056,2,46,0.031,2,41,0.028,2,25,0.013,1,43,0.017,2
1953,2,19,0.354,3,53,0.171,2,2,0.077,1,41,0.095,2,25,0.045,1,8,0.056,2,14,0.031,2,34,0.052,3,46,0.022,2,43,0.017,2
1954,1,63,0.19,2,11,0.061,0,37,0.25,3,8,0.095,2,16,0.078,2,33,0.056,2,6,0.057,3,53,0.028,2,14,0.022,2,58,0.017,2
1954,2,37,0.354,3,58,0.171,2,53,0.134,2,14,0.095,2,11,0.028,0,8,0.056,2,33,0.031,2,63,0.028,2,16,0.022,2,6,0.031,3
1955,1,12,0.109,1,11,0.317,3,8,0.134,2,13,0.095,2,26,0.078,2,2,0.032,1,6,0.031,2,3,0.01,0,32,0.022,2,19,0.017,2
1955,2,13,0.19,2,8,0.171,2,3,0.048,0,2,0.054,1,11,0.146,3,32,0.056,2,6,0.031,2,26,0.028,2,19,0.022,2,12,0.01,1
1956,1,4,0.354,3,47,0.171,2,9,0.134,2,5,0.34,4,37,0.045,1,42,0.056,2,45,0.057,3,25,0.052,3,3,0.042,3,36,0.031,3
1956,2,47,0.19,2,3,0.317,3,42,0.134,2,4,0.177,3,5,0.28,4,9,0.056,2,36,0.057,3,45,0.052,3,37,0.013,1,25,0.031,3
1957,1,16,0.354,3,30,0.171,2,26,0.077,1,17,0.177,3,52,0.045,1,4,0.056,2,22,0.031,2,46,0.028,2,43,0.022,2,9,0.017,2
1957,2,9,0.19,2,30,0.171,2,4,0.134,2,16,0.177,3,22,0.078,2,52,0.032,1,43,0.031,2,26,0.016,1,46,0.022,2,17,0.031,3
1958,1,14,0.109,1,30,0.317,3,75,0.134,2,12,0.177,3,73,0.045,1,68,0.056,2,45,0.031,2,59,0.01,0,74,0.013,1,55,0.01,1
1958,2,45,0.19,2,68,0.171,2,59,0.048,0,73,0.054,1,75,0.078,2,55,0.032,1,14,0.018,1,74,0.016,1,12,0.042,3,30,0.031,3
1959,1,3,0.68,4,13,0.61,4,7,0.048,0,16,0.054,1,2,0.078,2,6,0.032,1,10,0.018,1,14,0.01,0,4,0.022,2,8,0.006,0
1959,2,3,0.68,4,8,0.061,0,10,0.077,1,2,0.095,2,4,0.078,2,7,0.02,0,13,0.11,4,6,0.016,1,14,0.008,0,16,0.01,1
1960,1,30,0.19,2,27,0.317,3,17,0.134,2,28,0.177,3,16,0.078,2,11,0.032,1,15,0.057,3,7,0.052,3,32,0.013,1,42,0.031,3
1960,2,32,0.109,1,27,0.317,3,15,0.25,3,17,0.095,2,42,0.146,3,16,0.056,2,28,0.057,3,11,0.016,1,30,0.022,2,7,0.031,3
1961,1,13,0.354,3,2,0.061,0,3,0.134,2,12,0.177,3,38,0.028,0,8,0.104,3,23,0.018,1,17,0.1,4,37,0.042,3,24,0.01,1
1961,2,38,0.068,0,2,0.061,0,17,0.48,4,8,0.177,3,37,0.146,3,24,0.032,1,13,0.057,3,3,0.028,2,12,0.042,3,23,0.01,1
1962,1,5,0.19,2,38,0.171,2,37,0.25,3,27,0.095,2,9,0.045,1,8,0.056,2,39,0.031,2,10,0.052,3,22,0.008,0,18,0.01,1
1962,2,10,0.354,3,8,0.171,2,38,0.134,2,9,0.054,1,5,0.078,2,27,0.056,2,22,0.011,0,37,0.052,3,18,0.013,1,39,0.017,2
1963,1,31,0.068,0,10,0.098,1,6,0.077,1,47,0.054,1,35,0.045,1,20,0.02,0,25,0.011,0,37,0.01,0,52,0.022,2,17,0.017,2
1963,2,25,0.068,0,6,0.098,1,20,0.048,0,10,0.054,1,47,0.045,1,52,0.056,2,37,0.011,0,35,0.016,1,17,0.022,2,31,0.006,0
1964,1,25,0.19,2,12,0.061,0,20,0.134,2,29,0.095,2,28,0.078,2,30,0.032,1,14,0.018,1,13,0.028,2,31,0.022,2,3,0.01,1
1964,2,25,0.19,2,29,0.171,2,13,0.134,2,3,0.054,1,14,0.045,1,31,0.056,2,30,0.018,1,12,0.01,0,20,0.022,2,28,0.017,2
1965,1,42,0.354,3,13,0.098,1,33,0.25,3,17,0.177,3,44,0.146,3,39,0.104,3,21,0.031,2,10,0.1,4,19,0.013,1,2,0.031,3
1965,2,19,0.109,1,13,0.098,1,2,0.25,3,21,0.095,2,42,0.146,3,33,0.104,3,17,0.057,3,10,0.1,4,39,0.042,3,44,0.031,3
1966,1,52,0.109,1,54,0.171,2,11,0.25,3,51,0.177,3,26,0.045,1,14,0.02,0,29,0.011,0,20,0.028,2,56,0.042,3,6,0.017,2
1966,2,14,0.068,0,11,0.317,3,56,0.25,3,20,0.095,2,29,0.028,0,54,0.056,2,6,0.031,2,51,0.052,3,26,0.013,1,52,0.01,1
1967,1,56,0.068,0,71,0.098,1,78,0.077,1,64,0.034,0,35,0.028,0,83,0.02,0,80,0.011,0,27,0.01,0,40,0.013,1,25,0.01,1
1967,2,80,0.068,0,71,0.098,1,56,0.048,0,35,0.034,0,78,0.045,1,83,0.02,0,40,0.018,1,25,0.016,1,27,0.008,0,64,0.006,0
1968,1,13,0.19,2,3,0.061,0,15,0.077,1,43,0.054,1,6,0.028,0,22,0.032,1,37,0.018,1,23,0.01,0,25,0.022,2,9,0.01,1
1968,2,43,0.109,1,6,0.061,0,3,0.048,0,13,0.095,2,37,0.045,1,22,0.032,1,15,0.018,1,9,0.016,1,25,0.022,2,23,0.006,0
1969,1,42,0.068,0,41,0.098,1,31,0.048,0,11,0.034,0,37,0.045,1,9,0.02,0,26,0.011,0,5,0.028,2,6,0.022,2,18,0.006,0
1969,2,6,0.19,2,37,0.098,1,5,0.134,2,11,0.034,0,9,0.028,0,42,0.02,0,31,0.011,0,26,0.01,0,18,0.008,0,41,0.01,1
1970,1,57,0.068,0,45,0.061,0,16,0.077,1,34,0.054,1,44,0.028,0,24,0.032,1,36,0.018,1,37,0.016,1,66,0.013,1,23,0.01,1
1970,2,66,0.109,1,45,0.061,0,16,0.077,1,37,0.054,1,23,0.045,1,34,0.032,1,44,0.011,0,36,0.016,1,24,0.013,1,57,0.006,0
1971,1,7,0.109,1,2,0.171,2,1,0.48,4,13,0.177,3,4,0.146,3,28,0.056,2,29,0.031,2,18,0.028,2,22,0.022,2,6,0.031,3
1971,2,13,0.354,3,29,0.171,2,6,0.25,3,4,0.177,3,28,0.078,2,1,0.2,4,7,0.018,1,18,0.028,2,2,0.022,2,22,0.017,2
1972,1,20,0.109,1,11,0.171,2,21,0.25,3,9,0.034,0,5,0.045,1,4,0.104,3,8,0.018,1,22,0.028,2,13,0.022,2,10,0.017,2
1972,2,10,0.19,2,20,0.098,1,9,0.048,0,21,0.177,3,8,0.045,1,11,0.056,2,22,0.031,2,13,0.028,2,5,0.013,1,4,0.031,3
1973,1,5,0.109,1,23,0.171,2,18,0.134,2,14,0.34,4,6,0.146,3,1,0.032,1,28,0.031,2,25,0.01,0,20,0.008,0,13,0.01,1
1973,2,6,0.354,3,13,0.098,1,25,0.048,0,18,0.095,2,5,0.045,1,20,0.02,0,23,0.031,2,1,0.016,1,14,0.08,4,28,0.017,2
1974,1,29,0.354,3,7,0.098,1,4,0.25,3,16,0.095,2,2,0.28,4,27,0.056,2,23,0.057,3,22,0.028,2,3,0.042,3,19,0.01,1
1974,2,23,0.354,3,19,0.098,1,2,0.48,4,27,0.095,2,22,0.078,2,3,0.104,3,16,0.031,2,4,0.052,3,7,0.013,1,29,0.031,3
1975,1,45,0.354,3,55,0.317,3,58,0.25,3,21,0.177,3,14,0.146,3,5,0.2,4,27,0.031,2,7,0.028,2,19,0.008,0,57,0.031,3
1975,2,57,0.354,3,45,0.317,3,55,0.25,3,58,0.177,3,27,0.078,2,19,0.02,0,14,0.057,3,5,0.1,4,7,0.022,2,21,0.031,3
1976,1,17,0.354,3,2,0.317,3,10,0.134,2,23,0.34,4,22,0.146,3,21,0.2,4,1,0.031,2,12,0.028,2,14,0.042,3,4,0.06,4
1976,2,21,0.68,4,1,0.171,2,14,0.25,3,23,0.34,4,17,0.146,3,4,0.2,4,10,0.031,2,22,0.052,3,2,0.042,3,12,0.017,2
1977,1,22,0.068,0,12,0.098,1,41,0.048,0,15,0.034,0,38,0.045,1,7,0.032,1,31,0.031,2,40,0.016,1,11,0.042,3,44,0.017,2
1977,2,41,0.068,0,31,0.171,2,15,0.048,0,11,0.177,3,22,0.028,0,38,0.032,1,44,0.031,2,12,0.016,1,7,0.013,1,40,0.01,1
1979,1,46,0.109,1,27,0.171,2,50,0.077,1,25,0.034,0,23,0.045,1,22,0.056,2,47,0.031,2,35,0.01,0,13,0.022,2,10,0.006,0
1979,2,22,0.19,2,50,0.098,1,23,0.077,1,46,0.054,1,25,0.028,0,13,0.056,2,10,0.011,0,35,0.01,0,47,0.022,2,27,0.017,2
1980,1,50,0.354,3,32,0.171,2,48,0.134,2,22,0.095,2,11,0.146,3,38,0.056,2,15,0.057,3,29,0.028,2,28,0.013,1,47,0.006,0
1980,2,50,0.354,3,22,0.171,2,48,0.134,2,47,0.034,0,28,0.045,1,29,0.056,2,38,0.031,2,32,0.028,2,15,0.042,3,11,0.031,3
1981,1,8,0.109,1,26,0.171,2,12,0.134,2,18,0.054,1,34,0.078,2,7,0.02,0,2,0.031,2,22,0.028,2,5,0.022,2,33,0.017,2
1981,2,18,0.109,1,33,0.171,2,12,0.134,2,7,0.034,0,26,0.078,2,2,0.056,2,22,0.031,2,8,0.016,1,5,0.022,2,34,0.017,2
1982,1,46,0.109,1,11,0.061,0,30,0.134,2,15,0.095,2,28,0.146,3,25,0.02,0,31,0.011,0,19,0.016,1,47,0.042,3,13,0.006,0
1982,2,30,0.19,2,28,0.317,3,47,0.25,3,31,0.034,0,11,0.028,0,19,0.032,1,25,0.011,0,13,0.01,0,46,0.013,1,15,0.017,2
1983,1,33,0.109,1,17,0.171,2,32,0.134,2,31,0.095,2,20,0.045,1,30,0.02,0,38,0.031,2,22,0.028,2,7,0.008,0,25,0.017,2
1983,2,25,0.19,2,17,0.171,2,32,0.134,2,22,0.095,2,7,0.028,0,20,0.032,1,38,0.031,2,33,0.016,1,31,0.022,2,30,0.006,0
1984,1,62,0.068,0,24,0.098,1,34,0.077,1,13,0.177,3,29,0.045,1,54,0.02,0,2,0.018,1,32,0.028,2,57,0.013,1,33,0.01,1
1984,2,13,0.354,3,54,0.061,0,33,0.077,1,57,0.054,1,62,0.028,0,29,0.032,1,34,0.018,1,2,0.016,1,24,0.013,1,32,0.017,2
1985,1,7,0.354,3,36,0.171,2,39,0.48,4,19,0.177,3,18,0.146,3,2,0.104,3,26,0.057,3,15,0.01,0,41,0.022,2,1,0.031,3
1985,2,41,0.19,2,15,0.061,0,7,0.25,3,1,0.177,3,18,0.146,3,2,0.104,3,36,0.031,2,39,0.1,4,19,0.042,3,26,0.031,3
1986,1,30,0.19,2,22,0.061,0,5,0.134,2,20,0.095,2,10,0.078,2,12,0.032,1,21,0.018,1,2,0.1,4,7,0.022,2,29,0.017,2
1986,2,22,0.068,0,21,0.098,1,20,0.134,2,10,0.095,2,12,0.045,1,2,0.2,4,7,0.031,2,30,0.028,2,29,0.022,2,5,0.017,2
1987,1,34,0.109,1,32,0.317,3,2,0.077,1,26,0.177,3,20,0.045,1,22,0.056,2,37,0.018,1,28,0.016,1,18,0.042,3,1,0.01,1
1987,2,18,0.354,3,32,0.317,3,2,0.077,1,26,0.177,3,1,0.045,1,22,0.056,2,37,0.018,1,34,0.016,1,20,0.013,1,28,0.01,1
1988,1,13,0.19,2,11,0.098,1,17,0.077,1,3,0.054,1,9,0.078,2,27,0.032,1,26,0.018,1,5,0.028,2,42,0.022,2,38,0.017,2
1988,2,27,0.109,1,17,0.098,1,13,0.134,2,11,0.054,1,26,0.045,1,3,0.032,1,9,0.031,2,5,0.028,2,38,0.022,2,42,0.017,2
1989,1,12,0.354,3,45,0.171,2,39,0.134,2,46,0.177,3,26,0.146,3,1,0.056,2,50,0.057,3,40,0.1,4,13,0.022,2,24,0.031,3
1989,2,45,0.19,2,12,0.317,3,50,0.25,3,46,0.177,3,40,0.28,4,39,0.056,2,1,0.031,2,13,0.028,2,24,0.042,3,26,0.031,3
1990,1,64,0.068,0,63,0.061,0,33,0.048,0,45,0.054,1,66,0.028,0,18,0.02,0,67,0.011,0,74,0.028,2,53,0.008,0,17,0.006,0
1990,2,17,0.068,0,74,0.171,2,64,0.048,0,67,0.034,0,66,0.028,0,63,0.02,0,33,0.011,0,45,0.016,1,53,0.008,0,18,0.006,0
1991,1,39,0.19,2,28,0.171,2,42,0.077,1,22,0.095,2,59,0.045,1,3,0.032,1,6,0.018,1,64,0.016,1,15,0.022,2,54,0.01,1
1991,2,3,0.109,1,6,0.098,1,15,0.134,2,22,0.095,2,42,0.045,1,64,0.032,1,54,0.018,1,59,0.016,1,39,0.022,2,28,0.017,2
1992,1,24,0.354,3,1,0.61,4,5,0.048,0,16,0.177,3,15,0.28,4,50,0.02,0,10,0.011,0,38,0.028,2,51,0.013,1,39,0.017,2
1992,2,1,0.68,4,51,0.098,1,16,0.25,3,39,0.095,2,5,0.028,0,10,0.02,0,15,0.11,4,24,0.052,3,50,0.008,0,38,0.017,2
1993,1,31,0.68,4,50,0.061,0,32,0.48,4,21,0.177,3,49,0.078,2,4,0.02,0,23,0.057,3,15,0.052,3,39,0.022,2,37,0.06,4
1993,2,50,0.068,0,39,0.171,2,31,0.48,4,15,0.177,3,21,0.146,3,37,0.2,4,49,0.031,2,23,0.052,3,32,0.08,4,4,0.006,0
1994,1,20,0.109,1,53,0.171,2,2,0.134,2,33,0.177,3,16,0.146,3,34,0.056,2,42,0.031,2,23,0.016,1,43,0.022,2,45,0.031,3
1994,2,53,0.19,2,42,0.171,2,45,0.25,3,20,0.054,1,16,0.146,3,23,0.032,1,2,0.031,2,33,0.052,3,43,0.022,2,34,0.017,2
1995,1,44,0.354,3,23,0.098,1,31,0.25,3,33,0.095,2,43,0.045,1,36,0.104,3,17,0.031,2,35,0.016,1,32,0.08,4,29,0.017,2
1995,2,23,0.109,1,29,0.171,2,32,0.48,4,44,0.177,3,36,0.146,3,17,0.056,2,31,0.057,3,35,0.016,1,33,0.022,2,43,0.01,1
1996,1,9,0.354,3,6,0.317,3,5,0.134,2,14,0.034,0,26,0.078,2,7,0.104,3,41,0.031,2,13,0.052,3,24,0.042,3,1,0.031,3
1996,2,24,0.354,3,14,0.061,0,6,0.25,3,5,0.095,2,1,0.146,3,26,0.056,2,13,0.057,3,41,0.028,2,9,0.042,3,7,0.031,3
1997,1,28,0.354,3,26,0.171,2,3,0.134,2,27,0.095,2,9,0.078,2,23,0.056,2,8,0.031,2,11,0.028,2,1,0.022,2,50,0.01,1
1997,2,50,0.109,1,11,0.171,2,1,0.134,2,8,0.095,2,27,0.078,2,28,0.104,3,9,0.031,2,26,0.028,2,23,0.022,2,3,0.017,2
1998,1,18,0.19,2,21,0.061,0,32,0.077,1,13,0.095,2,39,0.28,4,52,0.2,4,31,0.018,1,25,0.01,0,43,0.013,1,19,0.01,1
1998,2,52,0.68,4,21,0.061,0,43,0.077,1,13,0.095,2,39,0.28,4,19,0.032,1,32,0.018,1,25,0.01,0,18,0.022,2,31,0.01,1
2000,1,25,0.19,2,27,0.171,2,16,0.134,2,33,0.177,3,13,0.146,3,21,0.104,3,34,0.018,1,30,0.052,3,5,0.022,2,3,0.017,2
2000,2,25,0.19,2,27,0.171,2,16,0.134,2,34,0.054,1,13,0.146,3,21,0.104,3,33,0.057,3,5,0.028,2,30,0.042,3,3,0.017,2
2001,1,25,0.19,2,14,0.098,1,4,0.134,2,44,0.095,2,36,0.045,1,29,0.104,3,41,0.031,2,8,0.016,1,34,0.022,2,22,0.017,2
2001,2,29,0.354,3,34,0.171,2,25,0.134,2,14,0.054,1,22,0.078,2,4,0.056,2,8,0.018,1,41,0.028,2,36,0.013,1,44,0.017,2
2002,1,11,0.19,2,24,0.317,3,28,0.077,1,5,0.095,2,13,0.078,2,37,0.056,2,36,0.031,2,31,0.01,0,7,0.013,1,6,0.01,1
2002,2,5,0.19,2,24,0.317,3,31,0.048,0,6,0.054,1,37,0.078,2,11,0.056,2,13,0.031,2,36,0.028,2,28,0.013,1,7,0.01,1
2003,1,4,0.354,3,14,0.171,2,21,0.048,0,12,0.095,2,36,0.045,1,46,0.056,2,13,0.031,2,55,0.016,1,10,0.013,1,8,0.017,2
2003,2,46,0.19,2,21,0.061,0,12,0.134,2,4,0.177,3,14,0.078,2,10,0.032,1,36,0.018,1,55,0.016,1,13,0.022,2,8,0.017,2
2004,1,19,0.19,2,2,0.171,2,1,0.134,2,37,0.054,1,13,0.078,2,23,0.032,1,46,0.031,2,6,0.016,1,12,0.042,3,8,0.017,2
2004,2,23,0.109,1,2,0.171,2,12,0.25,3,46,0.095,2,13,0.078,2,37,0.032,1,6,0.018,1,8,0.028,2,19,0.022,2,1,0.017,2
2005,1,22,0.068,0,9,0.317,3,20,0.048,0,21,0.034,0,3,0.028,0,6,0.02,0,5,0.018,1,2,0.028,2,15,0.008,0,4,0.01,1
2005,2,3,0.068,0,9,0.317,3,6,0.048,0,4,0.054,1,5,0.045,1,20,0.02,0,22,0.011,0,2,0.028,2,21,0.008,0,15,0.006,0
2006,1,46,0.19,2,9,0.061,0,28,0.077,1,44,0.095,2,18,0.045,1,45,0.056,2,43,0.031,2,21,0.01,0,14,0.013,1,24,0.01,1
2006,2,9,0.068,0,44,0.171,2,43,0.134,2,14,0.054,1,21,0.028,0,46,0.056,2,24,0.018,1,18,0.016,1,45,0.022,2,28,0.01,1
2007,1,65,0.068,0,5,0.061,0,72,0.077,1,38,0.177,3,52,0.28,4,43,0.2,4,66,0.11,4,60,0.028,2,25,0.022,2,50,0.01,1
2007,2,5,0.068,0,66,0.61,4,50,0.077,1,38,0.177,3,72,0.045,1,43,0.2,4,60,0.031,2,25,0.028,2,52,0.08,4,65,0.006,0
2008,1,50,0.19,2,7,0.171,2,46,0.25,3,26,0.095,2,36,0.078,2,34,0.032,1,29,0.11,4,49,0.028,2,24,0.022,2,33,0.017,2
2008,2,34,0.109,1,24,0.171,2,50,0.134,2,49,0.095,2,29,0.28,4,36,0.056,2,7,0.031,2,26,0.028,2,46,0.042,3,33,0.017,2
2009,1,21,0.109,1,15,0.098,1,11,0.48,4,17,0.177,3,19,0.028,0,8,0.032,1,24,0.018,1,28,0.1,4,29,0.013,1,31,0.017,2
2009,2,19,0.068,0,31,0.171,2,21,0.077,1,11,0.34,4,24,0.045,1,29,0.032,1,15,0.018,1,28,0.1,4,17,0.042,3,8,0.01,1
2010,1,1,0.68,4,24,0.098,1,28,0.134,2,31,0.34,4,13,0.28,4,6,0.032,1,16,0.018,1,17,0.052,3,11,0.013,1,3,0.01,1
2010,2,6,0.109,1,13,0.61,4,17,0.25,3,11,0.054,1,31,0.28,4,28,0.056,2,1,0.11,4,16,0.016,1,24,0.013,1,3,0.01,1
2011,1,4,0.109,1,28,0.098,1,25,0.134,2,16,0.054,1,1,0.045,1,9,0.032,1,2,0.011,0,13,0.016,1,27,0.08,4,14,0.01,1
2011,2,13,0.109,1,16,0.098,1,27,0.48,4,2,0.034,0,28,0.045,1,4,0.032,1,25,0.031,2,9,0.016,1,1,0.013,1,14,0.01,1
2012,1,26,0.109,1,10,0.171,2,12,0.134,2,18,0.095,2,21,0.146,3,27,0.056,2,4,0.057,3,31,0.028,2,5,0.013,1,2,0.017,2
2012,2,12,0.19,2,31,0.171,2,10,0.134,2,5,0.054,1,27,0.078,2,2,0.056,2,21,0.057,3,26,0.016,1,18,0.022,2,4,0.031,3
2013,1,50,0.109,1,38,0.171,2,33,0.48,4,10,0.095,2,4,0.045,1,57,0.056,2,43,0.057,3,25,0.016,1,37,0.08,4,62,0.017,2
2013,2,43,0.354,3,33,0.61,4,38,0.134,2,10,0.095,2,50,0.045,1,4,0.032,1,25,0.018,1,37,0.1,4,57,0.022,2,62,0.017,2
2014,1,55,0.109,1,28,0.098,1,1,0.134,2,46,0.054,1,33,0.078,2,43,0.032,1,57,0.031,2,16,0.028,2,23,0.013,1,50,0.017,2
2014,2,33,0.19,2,50,0.171,2,57,0.134,2,1,0.095,2,28,0.045,1,46,0.032,1,23,0.018,1,43,0.016,1,16,0.022,2,55,0.01,1
2015,1,19,0.354,3,24,0.098,1,13,0.48,4,46,0.095,2,7,0.146,3,35,0.104,3,17,0.057,3,25,0.1,4,23,0.022,2,45,0.031,3
2015,2,45,0.354,3,25,0.61,4,35,0.25,3,13,0.34,4,23,0.078,2,46,0.056,2,19,0.057,3,7,0.052,3,24,0.013,1,17,0.031,3
2016,1,39,0.19,2,53,0.171,2,17,0.134,2,43,0.054,1,12,0.045,1,69,0.104,3,51,0.031,2,27,0.028,2,26,0.013,1,24,0.01,1
2016,2,17,0.19,2,24,0.098,1,53,0.134,2,26,0.054,1,51,0.078,2,12,0.032,1,27,0.031,2,69,0.052,3,39,0.022,2,43,0.01,1
